"schoolid","lowinc","childid","sex","grade","math"
"2340",93.7,"301100131","Male",0,-2.097
"2340",93.7,"301100131","Male",1,-1.038
"2340",93.7,"301100131","Male",2,-0.105
"2340",93.7,"301541261","Female",0,-1.038
"2340",93.7,"301541261","Female",1,0.058
"2340",93.7,"301541261","Female",2,0.716
"2340",93.7,"301541261","Female",3,1.346
"2340",93.7,"301541261","Female",4,2.682
"2340",93.7,"302884752","Male",1,-0.785
"2340",93.7,"302884752","Male",2,0.463
"2340",93.7,"302884752","Male",3,1.748
"2340",93.7,"302983651","Female",0,-1.772
"2340",93.7,"302983651","Female",1,-0.427
"2340",93.7,"302983651","Female",2,0.587
"2340",93.7,"303012773","Male",2,0.114
"2340",93.7,"303012773","Male",3,0.751
"2340",93.7,"303012773","Male",4,1.407
"2340",93.7,"303014122","Male",1,-1.054
"2340",93.7,"303014122","Male",2,-0.419
"2340",93.7,"303014122","Male",3,0.632
"2340",93.7,"303014122","Male",4,1.098
"2340",93.7,"303649531","Female",0,-1.616
"2340",93.7,"303649531","Female",1,-0.574
"2340",93.7,"303649531","Female",2,0.716
"2340",93.7,"303649531","Female",3,0.573
"2340",93.7,"303649531","Female",4,1.679
"2340",93.7,"306873292","Male",0,-2.596
"2340",93.7,"306873292","Male",1,-1.121
"2340",93.7,"306873292","Male",2,-1.424
"2340",93.7,"306873292","Male",3,-0.592
"2340",93.7,"307401731","Male",0,-2.377
"2340",93.7,"307401731","Male",1,-1.631
"2340",93.7,"307401731","Male",2,-1.34
"2340",93.7,"308070571","Female",0,-2.097
"2340",93.7,"308070571","Female",1,-0.574
"2340",93.7,"308070571","Female",2,-0.623
"2340",93.7,"308345341","Male",0,-2.288
"2340",93.7,"308345341","Male",1,-0.574
"2340",93.7,"308345341","Male",2,0.003
"2340",93.7,"308345341","Male",3,-0.616
"2340",93.7,"308345691","Female",0,-1.538
"2340",93.7,"308345691","Female",1,-1.541
"2340",93.7,"308345691","Female",2,-1.03
"2340",93.7,"308345691","Female",3,-0.403
"2340",93.7,"308345691","Female",4,0.997
"2340",93.7,"308346581","Male",0,-4.055
"2340",93.7,"308346581","Male",1,-1.464
"2340",93.7,"308346581","Male",2,0.003
"2340",93.7,"308346581","Male",3,-0.945
"2340",93.7,"308346581","Male",4,-0.17
"2340",93.7,"308354411","Female",0,-1.987
"2340",93.7,"308354411","Female",1,-1.689
"2340",93.7,"308354411","Female",2,-0.522
"2340",93.7,"308354411","Female",3,-0.192
"2340",93.7,"308354411","Female",4,0.699
"2340",93.7,"308355141","Female",0,-2.732
"2340",93.7,"308355141","Female",1,-0.574
"2340",93.7,"308355141","Female",2,-0.105
"2340",93.7,"308355141","Female",3,1.202
"2340",93.7,"308355301","Female",0,-1.541
"2340",93.7,"308355301","Female",1,0.12
"2340",93.7,"308355301","Female",2,1.146
"2340",93.7,"308355301","Female",3,1.839
"2340",93.7,"308355301","Female",4,2.445
"2340",93.7,"308356381","Female",0,-3.558
"2340",93.7,"308356381","Female",1,-1.218
"2340",93.7,"308356381","Female",2,-1.34
"2340",93.7,"308356381","Female",3,-0.834
"2340",93.7,"308356381","Female",4,0.301
"2340",93.7,"308356462","Female",1,-2.032
"2340",93.7,"308356462","Female",2,-1.778
"2340",93.7,"308356462","Female",2,-0.391
"2340",93.7,"308356462","Female",3,0.339
"2340",93.7,"308357781","Male",0,-2.413
"2340",93.7,"308357781","Male",1,-1.218
"2340",93.7,"308357781","Male",2,0.343
"2340",93.7,"308357781","Male",3,-0.509
"2340",93.7,"308357781","Male",4,0.699
"2340",93.7,"308357941","Female",0,-1.538
"2340",93.7,"308357941","Female",1,-1.185
"2340",93.7,"308357941","Female",2,-0.419
"2340",93.7,"308357941","Female",3,0.128
"2340",93.7,"308357941","Female",4,0.65
"2340",93.7,"308358321","Female",0,-2.032
"2340",93.7,"308358321","Female",1,-1.13
"2340",93.7,"308358321","Female",2,-1.03
"2340",93.7,"308363321","Female",0,-2.558
"2340",93.7,"308363321","Female",1,-1.616
"2340",93.7,"308363321","Female",2,-0.211
"2340",93.7,"308363321","Female",3,-1.002
"2340",93.7,"308363321","Female",4,0.65
"2340",93.7,"308767921","Male",0,-1.13
"2340",93.7,"308767921","Male",1,0.658
"2340",93.7,"308767921","Male",2,2.43
"2340",93.7,"308767921","Male",3,1.839
"2340",93.7,"310857801","Female",0,-0.733
"2340",93.7,"310857801","Female",1,0.546
"2340",93.7,"310857801","Female",2,0.852
"2340",93.7,"310857801","Female",3,2.653
"2340",93.7,"310857801","Female",4,3.699
"2340",93.7,"311114392","Female",1,-0.521
"2340",93.7,"311114392","Female",2,-1.003
"2340",93.7,"311114392","Female",3,-0.482
"2340",93.7,"311114711","Female",0,-2.097
"2340",93.7,"311114711","Female",1,-1.384
"2340",93.7,"311114711","Female",2,-1.555
"2340",93.7,"311114711","Female",3,-0.563
"2380",36.9,"261739731","Female",0,-2.097
"2380",36.9,"261739731","Female",1,-0.854
"2380",36.9,"261739731","Female",2,1.678
"2380",36.9,"261739731","Female",3,1.661
"2380",36.9,"261739731","Female",4,2.445
"2380",36.9,"261740151","Male",0,-1.464
"2380",36.9,"261740151","Male",1,-0.785
"2380",36.9,"261740151","Male",2,1.309
"2380",36.9,"261740151","Male",3,2.14
"2380",36.9,"261740151","Male",4,2.099
"2380",36.9,"261740821","Female",0,-3.659
"2380",36.9,"261740821","Female",1,-1.12
"2380",36.9,"261740821","Female",2,-1.446
"2380",36.9,"261740821","Female",3,-0.297
"2380",36.9,"261740821","Female",4,1.679
"2380",36.9,"261740901","Female",0,-2.097
"2380",36.9,"261740901","Female",1,-0.574
"2380",36.9,"261740901","Female",2,-0.623
"2380",36.9,"261740901","Female",3,0.128
"2380",36.9,"261740901","Female",4,1.46
"2380",36.9,"261741391","Female",0,-1.76
"2380",36.9,"261741391","Female",1,-1.12
"2380",36.9,"261741391","Female",2,0.227
"2380",36.9,"261741391","Female",3,1.661
"2380",36.9,"261741391","Female",4,1.794
"2380",36.9,"261741631","Female",0,-0.942
"2380",36.9,"261741631","Female",1,-0.854
"2380",36.9,"261741631","Female",2,0.995
"2380",36.9,"261741631","Female",3,0.516
"2380",36.9,"261741631","Female",4,2.099
"2380",36.9,"261742441","Male",0,-3.659
"2380",36.9,"261742441","Male",1,-1.441
"2380",36.9,"261742441","Male",2,-1.665
"2380",36.9,"261742441","Male",3,-0.35
"2380",36.9,"261742441","Male",4,1.199
"2380",36.9,"261742521","Female",0,-1.13
"2380",36.9,"261742521","Female",1,-0.854
"2380",36.9,"261742521","Female",2,0.716
"2380",36.9,"261742521","Female",3,1.934
"2380",36.9,"261742521","Female",4,3.544
"2380",36.9,"261742951","Female",0,-2.097
"2380",36.9,"261742951","Female",1,-1.12
"2380",36.9,"261742951","Female",2,-1.446
"2380",36.9,"261742951","Female",3,0.021
"2380",36.9,"261742951","Female",4,1.302
"2380",36.9,"269827661","Female",0,-3.144
"2380",36.9,"269827661","Female",0,-1.13
"2380",36.9,"269827661","Female",1,-1.179
"2380",36.9,"269827661","Female",2,-0.762
"2380",36.9,"269827661","Female",3,1.003
"2380",36.9,"283728171","Female",0,-3.46
"2380",36.9,"283728171","Female",0,-2.718
"2380",36.9,"283728171","Female",1,0.658
"2380",36.9,"283728171","Female",2,-0.623
"2380",36.9,"283728171","Female",3,-0.297
"2380",36.9,"283728171","Female",4,0.897
"2380",36.9,"286058032","Female",0,-3.525
"2380",36.9,"286058032","Female",1,-0.273
"2380",36.9,"286058032","Female",2,-1.665
"2380",36.9,"287526281","Female",0,-1.83
"2380",36.9,"287526281","Female",1,-0.854
"2380",36.9,"287526281","Female",2,0.003
"2380",36.9,"287526281","Female",3,0.936
"2380",36.9,"287526281","Female",4,1.46
"2380",36.9,"292511772","Female",1,0.058
"2380",36.9,"292511772","Female",2,0.852
"2380",36.9,"292511772","Female",3,0.632
"2380",36.9,"292511772","Female",4,1.794
"2380",36.9,"297988692","Male",1,-1.314
"2380",36.9,"297988692","Male",2,-1.665
"2380",36.9,"297988692","Male",3,-0.35
"2380",36.9,"297988692","Male",4,0.452
"2380",36.9,"300964952","Female",1,0.148
"2380",36.9,"300964952","Female",2,0.716
"2380",36.9,"300964952","Female",3,1.066
"2380",36.9,"300964952","Female",4,1.354
"2380",36.9,"306911992","Male",2,-0.522
"2380",36.9,"306911992","Male",3,0.128
"2380",36.9,"306911992","Male",4,1.852
"2380",36.9,"307191152","Male",2,0.463
"2380",36.9,"307191152","Male",3,0.811
"2380",36.9,"307191152","Male",4,1.407
"2380",36.9,"309566211","Male",0,-2.899
"2380",36.9,"309566211","Male",1,0.546
"2380",36.9,"309566211","Male",2,-1.03
"2380",36.9,"309566211","Male",3,0.347
"2380",36.9,"309566211","Male",4,1.852
"2390",100,"224500261","Male",0,-1.538
"2390",100,"224500261","Male",1,-1.12
"2390",100,"224500261","Male",2,0.343
"2390",100,"224500261","Male",3,0.691
"2390",100,"273024321","Female",0,-3.558
"2390",100,"273024321","Female",0,-3.068
"2390",100,"273024321","Female",1,-1.874
"2390",100,"273024321","Female",2,-1.485
"2390",100,"273024321","Female",3,-0.647
"2390",100,"273025641","Female",0,-2.732
"2390",100,"273025641","Female",1,-2.265
"2390",100,"273025641","Female",1,-1.874
"2390",100,"273025641","Female",1,-1.363
"2390",100,"273025641","Female",3,-0.93
"2390",100,"273026021","Male",0,-2.377
"2390",100,"273026021","Male",1,-1.505
"2390",100,"273026021","Male",2,-1.446
"2390",100,"273026021","Male",3,-0.139
"2390",100,"273026021","Male",4,1.302
"2390",100,"273026961","Male",0,-2.558
"2390",100,"273026961","Male",1,-1.757
"2390",100,"273026961","Male",2,-1.665
"2390",100,"273026961","Male",3,-0.725
"2390",100,"273026961","Male",4,0.044
"2390",100,"273029121","Female",0,-3.068
"2390",100,"273029121","Female",1,-1.568
"2390",100,"273029121","Female",2,-0.826
"2390",100,"273029121","Female",3,-0.35
"2390",100,"273029121","Female",4,0.452
"2390",100,"273048421","Female",0,-3.558
"2390",100,"273048421","Female",1,-1.441
"2390",100,"273048421","Female",2,-0.419
"2390",100,"273048421","Female",3,-0.244
"2390",100,"273048421","Female",4,0.798
"2390",100,"273048851","Male",0,-1.276
"2390",100,"273048851","Male",1,0.905
"2390",100,"273048851","Male",2,0.716
"2390",100,"273048851","Male",3,1.421
"2390",100,"273050911","Male",0,-2.377
"2390",100,"273050911","Male",1,-3.171
"2390",100,"273050911","Male",1,-2.297
"2390",100,"273058731","Male",0,-1.987
"2390",100,"273058731","Male",1,-1.694
"2390",100,"273058731","Male",2,-0.826
"2390",100,"273058731","Male",3,-0.192
"2390",100,"273058731","Male",4,0.251
"2390",100,"273061441","Male",0,-1.276
"2390",100,"273061441","Male",1,-0.574
"2390",100,"273061441","Male",2,-0.623
"2390",100,"273061441","Male",4,-0.08
"2390",100,"273061441","Male",4,2.035
"2390",100,"287617752","Male",1,-1.946
"2390",100,"287617752","Male",2,0.114
"2390",100,"287617752","Male",3,-0.244
"2390",100,"287617752","Male",4,0.501
"2390",100,"289074863","Female",2,0.227
"2390",100,"289074863","Female",3,0.936
"2390",100,"289074863","Female",4,1.098
"2390",100,"291594241","Male",0,-3.068
"2390",100,"291594241","Male",1,-2.595
"2390",100,"291594241","Male",1,-2.113
"2390",100,"291594241","Male",2,-1.859
"2390",100,"299106341","Male",0,-3.232
"2390",100,"299106341","Male",0,-2.188
"2390",100,"299106341","Male",1,-1.757
"2390",100,"299106341","Male",2,-1.446
"2390",100,"299106341","Male",3,-1.296
"2390",100,"299106341","Male",4,-0.062
"2390",100,"303020013","Female",2,-1.132
"2390",100,"303020013","Female",3,-0.35
"2390",100,"303020013","Female",4,0.749
"2390",100,"303020443","Female",2,-1.236
"2390",100,"303020443","Female",3,0.128
"2390",100,"303020443","Female",4,1.514
"2390",100,"305784812","Female",2,0.995
"2390",100,"305784812","Female",3,0.936
"2390",100,"305784812","Female",4,2.035
"2390",100,"306234601","Male",0,-2.377
"2390",100,"306234601","Male",1,-0.921
"2390",100,"306234601","Male",2,0.587
"2390",100,"306234601","Male",3,0.573
"2390",100,"306234601","Male",4,2.3
"2390",100,"306234951","Male",0,-2.902
"2390",100,"306234951","Male",1,-1.185
"2390",100,"306234951","Male",2,-0.623
"2390",100,"306234951","Male",3,0.811
"2390",100,"306234951","Male",4,1.973
"2390",100,"306235091","Male",0,-3.068
"2390",100,"306235091","Male",1,-2.009
"2390",100,"306235091","Male",2,-0.826
"2390",100,"306235091","Male",3,-0.456
"2390",100,"306235091","Male",4,0.699
"2390",100,"306235411","Male",0,-2.902
"2390",100,"306235411","Male",1,-1.054
"2390",100,"306235411","Male",2,-1.03
"2390",100,"306235411","Male",3,0.128
"2390",100,"306235411","Male",4,0.251
"2390",100,"306236221","Female",0,-3.232
"2390",100,"306236221","Female",1,-1.819
"2390",100,"306236221","Female",2,-0.725
"2390",100,"306236221","Female",3,0.182
"2390",100,"306236221","Female",4,0.699
"2390",100,"306243351","Male",0,0.644
"2390",100,"306243351","Male",1,0.777
"2390",100,"306243351","Male",2,1.678
"2390",100,"306243351","Male",3,2.034
"2390",100,"306243351","Male",4,2.6
"2390",100,"314264481","Female",0,-1.538
"2390",100,"314264481","Female",1,-0.988
"2390",100,"314264481","Female",2,0.114
"2440",44.8,"284846071","Male",0,-0.733
"2440",44.8,"284846071","Male",1,-0.112
"2440",44.8,"284846071","Male",2,0.587
"2440",44.8,"284846071","Male",3,1.001
"2440",44.8,"284846071","Male",4,1.514
"2440",44.8,"288570393","Male",2,-2.015
"2440",44.8,"288570393","Male",3,-1.357
"2440",44.8,"288570393","Male",4,-0.576
"2440",44.8,"297343992","Male",0,-1.83
"2440",44.8,"297343992","Male",1,-1.819
"2440",44.8,"297343992","Male",2,-1.665
"2440",44.8,"297343992","Male",3,-1.903
"2440",44.8,"297343992","Male",5,0.827
"2440",44.8,"298246651","Female",0,-1.303
"2440",44.8,"298246651","Female",1,-0.194
"2440",44.8,"298246651","Female",2,0.716
"2440",44.8,"298246651","Female",3,1.934
"2440",44.8,"298246651","Female",5,1.452
"2440",44.8,"298247111","Male",0,0.329
"2440",44.8,"298247111","Male",1,0.658
"2440",44.8,"298247111","Male",3,1.858
"2440",44.8,"298247111","Male",4,2.997
"2440",44.8,"298247111","Male",5,3.484
"2440",44.8,"298253432","Male",2,0.995
"2440",44.8,"298253432","Male",3,1.346
"2440",44.8,"298253432","Male",4,3.055
"2440",44.8,"298256452","Female",2,-2.015
"2440",44.8,"298256452","Female",3,-0.834
"2440",44.8,"298256452","Female",4,0.148
"2440",44.8,"298256881","Male",0,-1.689
"2440",44.8,"298256881","Male",1,-0.351
"2440",44.8,"298256881","Male",2,0.587
"2440",44.8,"298256881","Male",3,1.421
"2440",44.8,"298256881","Male",4,1.623
"2440",44.8,"298260051","Female",0,-3.331
"2440",44.8,"298260051","Female",1,-1.946
"2440",44.8,"298260051","Female",2,-1.555
"2440",44.8,"298260051","Female",3,-1.117
"2440",44.8,"298260051","Female",4,-1.286
"2440",44.8,"303818662","Female",0,-3.558
"2440",44.8,"303818662","Female",1,-1.874
"2440",44.8,"303818662","Female",2,-2.807
"2440",44.8,"303818662","Female",3,-1.621
"2440",44.8,"306066041","Female",0,-1.898
"2440",44.8,"306066041","Female",1,-1.83
"2440",44.8,"306066041","Female",2,-1.446
"2440",44.8,"306066041","Female",3,-0.725
"2440",44.8,"306069811","Male",0,-1.83
"2440",44.8,"306069811","Male",1,-1.218
"2440",44.8,"306069811","Male",2,-0.826
"2440",44.8,"306069811","Male",3,-0.779
"2440",44.8,"306069811","Male",4,-0.281
"2440",44.8,"306070151","Female",0,-2.162
"2440",44.8,"306070151","Female",1,-0.854
"2440",44.8,"306070151","Female",2,-0.419
"2440",44.8,"306263621","Female",0,-3.592
"2440",44.8,"306263621","Female",1,-2.097
"2440",44.8,"306263621","Female",2,-1.778
"2440",44.8,"306263621","Female",3,-0.403
"2440",44.8,"306385302","Female",1,-0.84
"2440",44.8,"306385302","Female",2,-1.34
"2440",44.8,"306385302","Female",3,0.292
"2440",44.8,"306385302","Female",4,0.65
"2480",59.3,"289828011","Female",0,-2.097
"2480",59.3,"289828011","Female",1,-2.009
"2480",59.3,"289828011","Female",2,-1.894
"2480",59.3,"289828011","Female",3,-1.002
"2480",59.3,"289828011","Female",4,0.251
"2480",59.3,"289829331","Male",0,-0.942
"2480",59.3,"289829331","Male",1,-0.427
"2480",59.3,"289829331","Male",2,0.463
"2480",59.3,"289829331","Male",3,0.811
"2480",59.3,"289829761","Female",0,-1.218
"2480",59.3,"289829761","Female",1,0.058
"2480",59.3,"289829761","Female",2,0.995
"2480",59.3,"289829761","Female",3,1.134
"2480",59.3,"289829761","Female",4,2.035
"2480",59.3,"289829841","Female",0,-0.497
"2480",59.3,"289829841","Female",1,0.241
"2480",59.3,"289829841","Female",2,0.716
"2480",59.3,"289829841","Female",3,1.134
"2480",59.3,"289829841","Female",4,2.3
"2480",59.3,"289831071","Male",0,-1.76
"2480",59.3,"289831071","Male",1,-0.854
"2480",59.3,"289831071","Male",2,0.003
"2480",59.3,"289831151","Female",0,-1.13
"2480",59.3,"289831151","Female",1,-0.273
"2480",59.3,"289831151","Female",2,0.463
"2480",59.3,"294496001","Male",0,-2.097
"2480",59.3,"294496001","Male",1,-2.072
"2480",59.3,"294496001","Male",2,-2.27
"2480",59.3,"302900893","Female",2,-2.14
"2480",59.3,"302900893","Female",3,-0.456
"2480",59.3,"302900893","Female",4,-0.396
"2480",59.3,"303137041","Female",0,-1.384
"2480",59.3,"303137041","Female",1,0.241
"2480",59.3,"303137041","Female",2,1.309
"2480",59.3,"303137041","Female",3,0.074
"2480",59.3,"303650541","Male",0,-1.303
"2480",59.3,"303650541","Male",1,-0.273
"2480",59.3,"303650541","Male",2,0.227
"2480",59.3,"303650541","Male",3,0.573
"2480",59.3,"303650541","Male",4,2.035
"2480",59.3,"308346821","Male",0,-1.76
"2480",59.3,"308346821","Male",1,-0.645
"2480",59.3,"308346821","Male",2,0.463
"2480",59.3,"308346821","Male",3,0.691
"2480",59.3,"308346821","Male",4,1.354
"2520",76.9,"174755092","Female",1,0.777
"2520",76.9,"174755092","Female",2,0.343
"2520",76.9,"174755092","Female",3,0.573
"2520",76.9,"276076831","Male",0,-1.966
"2520",76.9,"276076831","Male",1,-1.25
"2520",76.9,"276076831","Male",2,-0.725
"2520",76.9,"276076831","Male",3,-0.67
"2520",76.9,"281009811","Male",0,-1.13
"2520",76.9,"281009811","Male",1,-0.194
"2520",76.9,"281009811","Male",2,0.852
"2520",76.9,"281009811","Male",3,2.034
"2520",76.9,"281009811","Male",4,3.28
"2520",76.9,"281010901","Male",0,-2.377
"2520",76.9,"281010901","Male",1,-1.441
"2520",76.9,"281010901","Male",2,-1.555
"2520",76.9,"281010901","Male",3,0.347
"2520",76.9,"281010901","Male",4,0.551
"2520",76.9,"281011391","Female",0,-1.616
"2520",76.9,"281011391","Female",1,0.439
"2520",76.9,"281011391","Female",2,1.894
"2520",76.9,"281011391","Female",3,1.066
"2520",76.9,"281011391","Female",4,2.099
"2520",76.9,"281012281","Male",0,-1.772
"2520",76.9,"281012281","Male",1,-0.988
"2520",76.9,"281012281","Male",2,-1.132
"2520",76.9,"281012281","Male",3,-0.086
"2520",76.9,"281012281","Male",4,1.354
"2520",76.9,"281012601","Female",0,-1.616
"2520",76.9,"281012601","Female",1,-0.273
"2520",76.9,"281012601","Female",2,-0.826
"2520",76.9,"281012601","Female",3,0.347
"2520",76.9,"281012601","Female",3,0.874
"2520",76.9,"281013411","Male",0,-1.464
"2520",76.9,"281013411","Male",1,-0.112
"2520",76.9,"281013411","Male",2,0.852
"2520",76.9,"281013411","Male",3,1.661
"2520",76.9,"281013411","Male",4,2.3
"2520",76.9,"281014301","Male",0,-0.06
"2520",76.9,"281014301","Male",1,0.546
"2520",76.9,"281014301","Male",2,0.463
"2520",76.9,"281014301","Male",3,1.202
"2520",76.9,"281014301","Male",4,2.231
"2520",76.9,"281015891","Female",0,-1.987
"2520",76.9,"281015891","Female",1,-0.716
"2520",76.9,"281015891","Female",2,-0.623
"2520",76.9,"281015891","Female",3,1.134
"2520",76.9,"281015891","Female",4,1.568
"2520",76.9,"281016191","Female",0,-1.772
"2520",76.9,"281016191","Female",1,-1.314
"2520",76.9,"281016191","Female",2,-0.826
"2520",76.9,"281016191","Female",3,0.691
"2520",76.9,"281016191","Female",4,1.199
"2520",76.9,"288574032","Male",1,0.148
"2520",76.9,"288574032","Male",2,0.463
"2520",76.9,"288574032","Male",3,1.273
"2520",76.9,"288574032","Male",4,2.3
"2520",76.9,"289029721","Female",0,-1.13
"2520",76.9,"289029721","Female",1,0.658
"2520",76.9,"289029721","Female",2,1.485
"2520",76.9,"289029721","Female",3,2.034
"2520",76.9,"289029721","Female",4,2.6
"2520",76.9,"289033161","Female",0,-1.966
"2520",76.9,"289033161","Female",1,0.058
"2520",76.9,"289033161","Female",2,0.716
"2520",76.9,"289033161","Female",3,1.001
"2520",76.9,"289033161","Female",4,2.164
"2520",76.9,"289033591","Male",0,-1.384
"2520",76.9,"289033591","Male",1,1.548
"2520",76.9,"289033591","Male",2,2.14
"2520",76.9,"289033591","Male",3,2.653
"2520",76.9,"289033591","Male",4,2.954
"2520",76.9,"289034481","Male",0,-2.188
"2520",76.9,"289034481","Male",1,-0.574
"2520",76.9,"289034481","Male",2,-0.623
"2520",76.9,"289034481","Male",3,0.021
"2520",76.9,"289034481","Male",4,0.699
"2520",76.9,"291770581","Female",0,-0.126
"2520",76.9,"291770581","Female",1,1.194
"2520",76.9,"291770581","Female",2,1.678
"2520",76.9,"291770581","Female",3,1.748
"2520",76.9,"291770581","Female",4,2.682
"2520",76.9,"291808062","Male",1,-0.854
"2520",76.9,"291808062","Male",2,-1.34
"2520",76.9,"291808062","Male",3,-0.086
